Location,Country,County,CSV,Grid Reference,Latitude,Longitude,Elevation
INVERGORDON-CASTLE,Scotland,Ross and Cromarty,INVERGORDON-CASTLE.csv,NH698695,57.696,-4.186,25
INVERNESS-CULDUTHEL-RES,Scotland,Inverness,INVERNESS-CULDUTHEL-RES.csv,NH665412,57.441,-4.226,242
INVERNESS-CULLODEN-HOUSE,Scotland,Inverness,INVERNESS-CULLODEN-HOUSE.csv,NH719465,57.490,-4.139,100
INVERNESS-DISTRICT-ASYLUM,Scotland,Inverness,INVERNESS-DISTRICT-ASYLUM.csv,NH637438,57.464,-4.274,330
INVERNESS-HIGH-SCHOOL,Scotland,Inverness,INVERNESS-HIGH-SCHOOL.csv,NH672452,57.477,-4.217,98
INVERNESS-HRS,Scotland,Inverness,INVERNESS-HRS.csv,NH6683645570,57.481,-4.223,18
INVERNESS-ROYAL-ACADEMY,Scotland,Inverness,INVERNESS-ROYAL-ACADEMY.csv,NH667455,57.480,-4.225,30
INVERSHIN,Scotland,Sutherland,INVERSHIN.csv,NH573967,57.937,-4.412,20
INVERSHIN,Scotland,Sutherland,INVERSHIN-2.csv,NH573967,57.937,-4.412,20
INVERURIE-MANAR,Scotland,Aberdeenshire,INVERURIE-MANAR.csv,NJ736199,57.270,-2.438,270
INVERURIE-MANSE,Scotland,Aberdeenshire,INVERURIE-MANSE.csv,NJ773210,57.280,-2.377,220
IONA,Scotland,Argyll,IONA.csv,NM284242,56.332,-6.395,20
IONA,Scotland,Argyll,IONA-2.csv,NM280238,56.332,-6.402,60
IPSWICH-BELSTEAD-HALL,England,Suffolk,IPSWICH-BELSTEAD-HALL.csv,TM127412,52.028,1.099,120
IPSWICH-BELSTEAD-HALL,England,Suffolk,IPSWICH-BELSTEAD-HALL-2.csv,TM127412,52.028,1.099,120
IPSWICH-BISHOPS-HILL,England,Suffolk,IPSWICH-BISHOPS-HILL.csv,TM175438,52.050,1.171,104
IPSWICH-MUSEUM,England,Suffolk,IPSWICH-MUSEUM.csv,TM161449,52.060,1.151,74
IPSWICH-NOVA-SCOTIA-HOUSE,England,Suffolk,IPSWICH-NOVA-SCOTIA-HOUSE.csv,TM163429,52.042,1.153,44
IPSWICH-ORWELL-PARK,England,Suffolk,IPSWICH-ORWELL-PARK.csv,TM218394,52.009,1.230,60
IPSWICH-ST-PETERS,England,Suffolk,IPSWICH-ST-PETERS.csv,TM163441,52.053,1.153,17
IPSWICH-WOOLVERSTONE,England,Suffolk,IPSWICH-WOOLVERSTONE.csv,TM194385,52.002,1.195,100
IPSWICH-WOOLVERSTONE,England,Suffolk,IPSWICH-WOOLVERSTONE-2.csv,TM194385,52.002,1.195,100
IRONGRAY-DRUM-PARK,Scotland,Kirkcudbrightshire,IRONGRAY-DRUM-PARK.csv,NX873799,55.101,-3.768,230
IRONGRAY-DRUM-PARK,Scotland,Kirkcudbrightshire,IRONGRAY-DRUM-PARK-2.csv,NX873799,55.101,-3.768,230
IRVINE-AUCHENS-HOUSE,Scotland,Ayrshire,IRVINE-AUCHENS-HOUSE.csv,NS361349,55.580,-4.602,86
IRVINE-GAILES,Scotland,Ayrshire,IRVINE-GAILES.csv,NS323355,55.584,-4.662,12
ISLAY-ARDBEG,Scotland,Argyll,ISLAY-ARDBEG.csv,NR416462,55.640,-6.108,46
ISLAY-EALLABUS,Scotland,Argyll,ISLAY-EALLABUS.csv,NR335634,55.790,-6.253,68
ISLAY-GRUINART-SCHOOL-HOUSE,Scotland,Argyll,ISLAY-GRUINART-SCHOOL-HOUSE.csv,NR287667,55.817,-6.333,214
ISLAY-GRUINART-SCHOOL-HOUSE,Scotland,Argyll,ISLAY-GRUINART-SCHOOL-HOUSE-2.csv,NR287667,55.817,-6.333,10
ISLAY-LOCHINDAUL,Scotland,Argyll,ISLAY-LOCHINDAUL.csv,NR257588,55.745,-6.372,45
ISLAY-MCARTHURS-HEAD,Scotland,Argyll,ISLAY-MCARTHURS-HEAD.csv,NR462597,55.764,-6.047,173
ISLAY-RHUVAAL,Scotland,Argyll,ISLAY-RHUVAAL.csv,NR426792,55.937,-6.123,69
ISLAY-RHUVAAL,Scotland,Argyll,ISLAY-RHUVAAL-2.csv,NR425791,55.936,-6.125,72
ISLE-OF-EIGG,Scotland,Inverness,ISLE-OF-EIGG.csv,NM479886,56.920,-6.144,120
ISLE-OF-MAN-BALLASALLA,Isle of Man,Isle of Man,ISLE-OF-MAN-BALLASALLA.csv,SC278701,54.098,-4.634,100
ISLE-OF-MAN-VILLA-MARINA,Isle of Man,Isle of Man,ISLE-OF-MAN-VILLA-MARINA.csv,SC382763,54.157,-4.478,12
ISLE-OF-MAY,Scotland,Fife,ISLE-OF-MAY.csv,NT654994,56.186,-2.559,180
ISLEBREWERS-WALROND-PARK,England,Somerset,ISLEBREWERS-WALROND-PARK.csv,ST374201,50.977,-2.893,116
ISLEWORTH-MOGDEN-WORKS,England,Middlesex-stayed-Middlesex,ISLEWORTH-MOGDEN-WORKS.csv,TQ154753,51.465,-0.340,33
ISLEWORTH-SPRING-GROVE,England,Middlesex-stayed-Middlesex,ISLEWORTH-SPRING-GROVE.csv,TQ152765,51.476,-0.343,69
ISLEWORTH-SPRING-GROVE,England,Middlesex-stayed-Middlesex,ISLEWORTH-SPRING-GROVE-2.csv,TQ152765,51.476,-0.343,70
JANEVILLE-TIPPERARY,Ireland/Republic of Ireland,Limerick,JANEVILLE-TIPPERARY.csv,IR832282,52.406,-8.248,366
JEDBURGH-CRAILING,Scotland,Roxburghshire,JEDBURGH-CRAILING.csv,NT687243,55.511,-2.497,125
JEDBURGH-JEDNEUK,Scotland,Roxburghshire,JEDBURGH-JEDNEUK.csv,NT656234,55.503,-2.546,270
JEDBURGH-SUNNYSIDE,Scotland,Roxburghshire,JEDBURGH-SUNNYSIDE.csv,NT653215,55.486,-2.551,351
JERSEY-MILLBROOK,Channel Islands,Jersey,JERSEY-MILLBROOK.csv,,49.206,-2.133,50
JERSEY-MILLBROOK-RES,Channel Islands,Jersey,JERSEY-MILLBROOK-RES.csv,WV632507,49.205,-2.132,53
JERSEY-ST-LOUIS,Channel Islands,Jersey,JERSEY-ST-LOUIS.csv,WV661491,49.191,-2.096,180
JERSEY-ST-LOUIS,Channel Islands,Jersey,JERSEY-ST-LOUIS-2.csv,WV661491,49.191,-2.096,180
JEVINGTON,England,Sussex,JEVINGTON.csv,TQ563013,50.790,0.216,274
JURA-ARDFIN,Scotland,Argyll,JURA-ARDFIN.csv,NR488636,55.800,-6.010,160
JURA-BAY-OF-SMALL-ISLES,Scotland,Argyll,JURA-BAY-OF-SMALL-ISLES.csv,NR531692,55.853,-5.946,80
JURA-LOWLANDMANS-BAY,Scotland,Argyll,JURA-LOWLANDMANS-BAY.csv,NR575727,55.887,-5.879,74
KEADBY-PUMPING-STATION,England,Lincolnshire,KEADBY-PUMPING-STATION.csv,SE835112,53.591,-0.740,20
KEADY-DERRYNOOSE-RECTORY,Ireland/Northern Ireland,Armagh,KEADY-DERRYNOOSE-RECTORY.csv,IH844343,54.251,-6.705,380
KEARSNEY-CHILTON-FARM,England,Kent-stayed-Kent,KEARSNEY-CHILTON-FARM.csv,TR276432,51.143,1.252,127
KEIGHLEY-KNOWLE,England,Yorkshire West Riding,KEIGHLEY-KNOWLE.csv,SE058402,53.858,-1.913,390
KEITH-STATION,Scotland,Banffshire,KEITH-STATION.csv,NJ430517,57.552,-2.954,364
KELLS-HEADFORT,Ireland/Republic of Ireland,Meath,KELLS-HEADFORT.csv,IN7610076600,53.734,-6.847,227
KELSO,Scotland,Roxburghshire,KELSO.csv,NT727338,55.597,-2.434,120
KELSO-BROOMLANDS,Scotland,Roxburghshire,KELSO-BROOMLANDS.csv,NT734349,55.607,-2.423,205
KELSO-BROOMLANDS,Scotland,Roxburghshire,KELSO-BROOMLANDS-2.csv,NT707345,55.603,-2.467,193
KELSO-SPRINGWOOD-PARK,Scotland,Roxburghshire,KELSO-SPRINGWOOD-PARK.csv,NT716334,55.593,-2.452,130
KEMPTON-WW,England,Middlesex-stayed-Middlesex,KEMPTON-WW.csv,TQ111710,51.427,-0.403,40
KENDAL-ELLERGREEN,England,Westmorland,KENDAL-ELLERGREEN.csv,SD500956,54.353,-2.771,290
KENDAL-GOUGH,England,Westmorland,KENDAL-GOUGH.csv,SD519929,54.330,-2.740,149
KENDAL-GOUGH,England,Westmorland,KENDAL-GOUGH-2.csv,SD519929,54.330,-2.740,149
KENDAL-GOUGH,England,Westmorland,KENDAL-GOUGH-3.csv,SD519929,54.330,-2.740,149
KENDAL-GOUGH,England,Westmorland,KENDAL-GOUGH-4.csv,SD519929,54.330,-2.740,149
KENDAL-GOUGH,England,Westmorland,KENDAL-GOUGH-5.csv,SD515928,54.328,-2.746,170
KENDAL-HAWESMEAD,England,Westmorland,KENDAL-HAWESMEAD.csv,SD513914,54.316,-2.749,175
KENDAL-MIX,England,Westmorland,KENDAL-MIX.csv,SD514923,54.324,-2.747,160
KENDAL-MIX,England,Westmorland,KENDAL-MIX-2.csv,SD523928,54.329,-2.735,176
KENDAL-POTTER-FELL,England,Westmorland,KENDAL-POTTER-FELL.csv,SD494996,54.389,-2.781,750
KENDAL-ST-GEORGES,England,Westmorland,KENDAL-ST-GEORGES.csv,SD513928,54.329,-2.750,146
KENDAL-ST-GEORGES,England,Westmorland,KENDAL-ST-GEORGES-2.csv,SD513928,54.329,-2.750,146
KENDAL-UNDERFELL,England,Westmorland,KENDAL-UNDERFELL.csv,SD510928,54.329,-2.754,300
KENDAL-UNDERFELL,England,Westmorland,KENDAL-UNDERFELL-2.csv,SD510928,54.329,-2.754,300
KENDAL-UNDERFELL,England,Westmorland,KENDAL-UNDERFELL-3.csv,SD510928,54.329,-2.754,300
KENILWORTH-THE-SPRING,England,Warwickshire,KENILWORTH-THE-SPRING.csv,SP288734,52.358,-1.579,312
KENLEY-PUMPING-STATION,England,Surrey-stayed-Surrey,KENLEY-PUMPING-STATION.csv,TQ325601,51.325,-0.100,275
KENMARE-DERREEN,Ireland/Republic of Ireland,Kerry,KENMARE-DERREEN.csv,IV7738558582,51.766,-9.777,74
KENSINGTON-ADDISON-GDNS,England,Middlesex-became-London,KENSINGTON-ADDISON-GDNS.csv,TQ240797,51.503,-0.215,23
KENSINGTON-CAMPDEN-HILL-RES,England,Middlesex-became-London,KENSINGTON-CAMPDEN-HILL-RES.csv,TQ251802,51.507,-0.199,142
KENSINGTON-CAMPDEN-HILL-RES,England,Middlesex-became-London,KENSINGTON-CAMPDEN-HILL-RES-2.csv,TQ251802,51.507,-0.199,142
KENSINGTON-EDITH-ROAD,England,Middlesex-became-London,KENSINGTON-EDITH-ROAD.csv,TQ241785,51.492,-0.214,13
KENSINGTON-EDITH-ROAD,England,Middlesex-became-London,KENSINGTON-EDITH-ROAD-2.csv,TQ241785,51.492,-0.214,13
KENSINGTON-HOLLAND-HOUSE,England,Middlesex-became-London,KENSINGTON-HOLLAND-HOUSE.csv,TQ247796,51.502,-0.205,68
KENSINGTON-PALACE,England,Middlesex-became-London,KENSINGTON-PALACE.csv,TQ259801,51.506,-0.187,81
KENSINGTON-VICTORIA-AND-ALBERT-MUSEUM,England,Middlesex-became-London,KENSINGTON-VICTORIA-AND-ALBERT-MUSEUM.csv,TQ270791,51.497,-0.172,27
KENSINGTON-VICTORIA-AND-ALBERT-MUSEUM,England,Middlesex-became-London,KENSINGTON-VICTORIA-AND-ALBERT-MUSEUM-2.csv,TQ270791,51.497,-0.172,27
KESWICK-BARROW-HOUSE,England,Cumberland,KESWICK-BARROW-HOUSE.csv,NY268200,54.570,-3.134,282
KESWICK-CROSTHWAITE,England,Cumberland,KESWICK-CROSTHWAITE.csv,NY265235,54.601,-3.139,265
KESWICK-CROSTHWAITE,England,Cumberland,KESWICK-CROSTHWAITE-2.csv,NY265235,54.601,-3.139,265
KESWICK-CROSTHWAITE,England,Cumberland,KESWICK-CROSTHWAITE-3.csv,NY265235,54.601,-3.139,265
KESWICK-CROW-PARK,England,Cumberland,KESWICK-CROW-PARK.csv,NY263230,54.597,-3.142,295
KESWICK-CROW-PARK,England,Cumberland,KESWICK-CROW-PARK-2.csv,NY263230,54.597,-3.142,295
KESWICK-DEER-CLOSE,England,Cumberland,KESWICK-DEER-CLOSE.csv,NY272218,54.586,-3.128,300
KESWICK-DERWENT-ISLAND,England,Cumberland,KESWICK-DERWENT-ISLAND.csv,NY261223,54.590,-3.145,280
KESWICK-DERWENT-ISLAND,England,Cumberland,KESWICK-DERWENT-ISLAND-2.csv,NY261223,54.590,-3.145,290
KESWICK-HIGH-HILL,England,Cumberland,KESWICK-HIGH-HILL.csv,NY260238,54.604,-3.147,254
KESWICK-MIREHOUSE,England,Cumberland,KESWICK-MIREHOUSE.csv,NY232282,54.643,-3.192,280
KESWICK-MIREHOUSE,England,Cumberland,KESWICK-MIREHOUSE-2.csv,NY232282,54.643,-3.192,280
KESWICK-OLD-HALL,England,Norfolk,KESWICK-OLD-HALL.csv,TG207046,52.594,1.257,90
KESWICK-SHU-LE-CROW,England,Cumberland,KESWICK-SHU-LE-CROW.csv,NY269234,54.600,-3.133,287
KETTERING-MONTAGUE-STREET,England,Northamptonshire,KETTERING-MONTAGUE-STREET.csv,SP868788,52.401,-0.725,300
KETTERING-MONTAGUE-STREET,England,Northamptonshire,KETTERING-MONTAGUE-STREET-2.csv,SP865780,52.393,-0.730,300
KETTERING-SEWAGE-WORKS,England,Northamptonshire,KETTERING-SEWAGE-WORKS.csv,SP869765,52.380,-0.725,199
KETTERING-SEWAGE-WORKS,England,Northamptonshire,KETTERING-SEWAGE-WORKS-2.csv,SP894729,52.347,-0.689,165
KETTERING-WW-CLOVER-HILL,England,Northamptonshire,KETTERING-WW-CLOVER-HILL.csv,SP869799,52.410,-0.724,344
KETTERING-WW-CRANSLEY,England,Northamptonshire,KETTERING-WW-CRANSLEY.csv,SP833782,52.395,-0.777,275
KETTERING-WW-THORPE-MALSOR,England,Northamptonshire,KETTERING-WW-THORPE-MALSOR.csv,SP830795,52.407,-0.781,345
KETTINS-FORFAR,Scotland,Angus (Forfar),KETTINS-FORFAR.csv,NO239389,56.537,-3.239,218
KETTINS-FORFAR,Scotland,Angus (Forfar),KETTINS-FORFAR-2.csv,NO238389,56.536,-3.241,222
KETTON-HALL,England,Rutland,KETTON-HALL.csv,SK980042,52.627,-0.554,130
KETTON-HALL,England,Rutland,KETTON-HALL-2.csv,SK980042,52.627,-0.554,130
KEW-BRIDGE-WW,England,Middlesex-stayed-Middlesex,KEW-BRIDGE-WW.csv,TQ185781,51.489,-0.295,36
KEW-OBSERVATORY,England,Surrey-stayed-Surrey,KEW-OBSERVATORY.csv,TQ171757,51.468,-0.316,19
KEW-OBSERVATORY,England,Surrey-stayed-Surrey,KEW-OBSERVATORY-2.csv,TQ171757,51.468,-0.316,19
KEW-ROYAL-BOTANIC-GDNS,England,Surrey-stayed-Surrey,KEW-ROYAL-BOTANIC-GDNS.csv,TQ185772,51.481,-0.295,18
KEYINGHAM-MARSH,England,Yorkshire East Riding,KEYINGHAM-MARSH.csv,TA231233,53.692,-0.137,11
KIBWORTH-BEAUCHAMP,England,Leicestershire,KIBWORTH-BEAUCHAMP.csv,SP679936,52.536,-1.000,355
KIBWORTH-HARCOURT,England,Leicestershire,KIBWORTH-HARCOURT.csv,SP682945,52.544,-0.996,350
KIBWORTH-HARCOURT,England,Leicestershire,KIBWORTH-HARCOURT-2.csv,SP682945,52.544,-0.996,350
KIBWORTH-HARCOURT,England,Leicestershire,KIBWORTH-HARCOURT-3.csv,SP682945,52.544,-0.996,408
KIDDERMINSTER-PARK-HALL,England,Worcestershire,KIDDERMINSTER-PARK-HALL.csv,SO864778,52.398,-2.201,200
KIDWELLY,Wales,Carmarthenshire,KIDWELLY.csv,SN420087,51.755,-4.290,60
KILBIRNIE-PUNDEAVON-RES,Scotland,Ayrshire,KILBIRNIE-PUNDEAVON-RES.csv,NS294577,55.782,-4.722,898
KILBIRNIE-PUNDEAVON-RES,Scotland,Ayrshire,KILBIRNIE-PUNDEAVON-RES-2.csv,NS294577,55.782,-4.722,898
KILBIRNIE-PUNDEAVON-RES,Scotland,Ayrshire,KILBIRNIE-PUNDEAVON-RES-3.csv,NS294577,55.782,-4.722,904
KILKENNY-CASTLE,Ireland/Republic of Ireland,Kilkenny,KILKENNY-CASTLE.csv,IS5084955717,52.651,-7.249,208
KILLALOE-BALLINA,Ireland/Republic of Ireland,Tipperary,KILLALOE-BALLINA.csv,IR7049473129,52.809,-8.438,124
KILLALOE-BALLINA,Ireland/Republic of Ireland,Tipperary,KILLALOE-BALLINA-2.csv,IR7049473129,52.809,-8.438,115
KILLALOE-BALLINA,Ireland/Republic of Ireland,Tipperary,KILLALOE-BALLINA-3.csv,IR7042472789,52.806,-8.439,123
KILLALOE-BALLINA,Ireland/Republic of Ireland,Tipperary,KILLALOE-BALLINA-4.csv,IR7042472789,52.806,-8.439,123
KILLALOE-BALLINA,Ireland/Republic of Ireland,Tipperary,KILLALOE-BALLINA-5.csv,IR7049473129,52.809,-8.438,124
KILLAMARSH-NORWOOD,England,Derbyshire,KILLAMARSH-NORWOOD.csv,SK465819,53.332,-1.303,238
KILLANTRINGAN,Scotland,Wigtownshire,KILLANTRINGAN.csv,NW981564,54.862,-5.147,162
KILLARNEY-MENTAL-HOSPITAL,Ireland/Republic of Ireland,Kerry,KILLARNEY-MENTAL-HOSPITAL.csv,IV9657491771,52.069,-9.509,178
KILLEARN-OLD-BALLIKINRAIN,Scotland,Stirlingshire,KILLEARN-OLD-BALLIKINRAIN.csv,NS559880,56.063,-4.316,200
KILLIN,Scotland,Perthshire,KILLIN.csv,NN577329,56.467,-4.311,380
KILLIN,Scotland,Perthshire,KILLIN-2.csv,NN571333,56.471,-4.321,380
KILLIN,Scotland,Perthshire,KILLIN-3.csv,NN577329,56.467,-4.311,380
KILMARNOCK-AGRICULTURAL-COLLEGE,Scotland,Ayrshire,KILMARNOCK-AGRICULTURAL-COLLEGE.csv,NS417377,55.607,-4.515,100
KILMARNOCK-NORTH-CRAIG-RES,Scotland,Ayrshire,KILMARNOCK-NORTH-CRAIG-RES.csv,NS438412,55.639,-4.483,319
KILMARTIN,Scotland,Argyll,KILMARTIN.csv,NR832999,56.143,-5.490,64
KILMELFORT-ARDUAINE,Scotland,Argyll,KILMELFORT-ARDUAINE.csv,NM797105,56.236,-5.556,23
KILPATRICK-HILLS-BURNCROOKS,Scotland,Dunbartonshire,KILPATRICK-HILLS-BURNCROOKS.csv,NS483795,55.984,-4.433,835
KILPATRICK-HILLS-BURNCROOKS,Scotland,Dunbartonshire,KILPATRICK-HILLS-BURNCROOKS-2.csv,NS485796,55.985,-4.430,959
KILPATRICK-HILLS-BURNCROOKS,Scotland,Dunbartonshire,KILPATRICK-HILLS-BURNCROOKS-3.csv,NS485796,55.985,-4.430,835
KILPATRICK-HILLS-JAW-RES,Scotland,Dunbartonshire,KILPATRICK-HILLS-JAW-RES.csv,NS496757,55.951,-4.410,912
KILSYTH-FAUGHLIN-RES,Scotland,Stirlingshire,KILSYTH-FAUGHLIN-RES.csv,NS741831,56.024,-4.022,707
KILSYTH-INNSBRIDGE,Scotland,Stirlingshire,KILSYTH-INNSBRIDGE.csv,NS736781,55.979,-4.027,200
KILSYTH-INNSBRIDGE,Scotland,Stirlingshire,KILSYTH-INNSBRIDGE-2.csv,NS727786,55.983,-4.042,197
KILTON-SOMERSET,England,Somerset,KILTON-SOMERSET.csv,ST164438,51.188,-3.197,98
KILVE-COURT,England,Somerset,KILVE-COURT.csv,ST148427,51.177,-3.220,150
KIMBOLTON-GRANTSFIELD,England,Herefordshire,KIMBOLTON-GRANTSFIELD.csv,SO526603,52.239,-2.696,424
KINBRACE-HRS,Scotland,Sutherland,KINBRACE-HRS.csv,NC862315,58.257,-3.941,390
KINDERSCOUT-HAYFIELD,England,Derbyshire,KINDERSCOUT-HAYFIELD.csv,SK066904,53.410,-1.902,1600
KINETON-FENNY-COMPTON,England,Warwickshire,KINETON-FENNY-COMPTON.csv,SP417518,52.164,-1.391,460
KINFAUNS-CASTLE,Scotland,Perthshire,KINFAUNS-CASTLE.csv,NO150226,56.388,-3.378,129
KINFAUNS-CASTLE,Scotland,Perthshire,KINFAUNS-CASTLE-2.csv,NO152224,56.386,-3.375,20
KINFAUNS-CASTLE,Scotland,Perthshire,KINFAUNS-CASTLE-3.csv,NO150226,56.388,-3.378,150
KINFAUNS-MANSE,Scotland,Perthshire,KINFAUNS-MANSE.csv,NO169223,56.385,-3.346,185
KINGS-LYNN-MANURE-WORKS,England,Norfolk,KINGS-LYNN-MANURE-WORKS.csv,TF621188,52.743,0.400,0
KINGSTON-COUNTY-HALL,England,Surrey-stayed-Surrey,KINGSTON-COUNTY-HALL.csv,TQ180687,51.405,-0.305,31
KINGSTON-HALL-LOUGHBOROUGH,England,Nottinghamshire,KINGSTON-HALL-LOUGHBOROUGH.csv,SK508278,52.845,-1.247,130
KINGSTON-HALL-LOUGHBOROUGH,England,Nottinghamshire,KINGSTON-HALL-LOUGHBOROUGH-2.csv,SK508278,52.845,-1.247,200
KINGSTON-SEWAGE-WORKS,England,Surrey-stayed-Surrey,KINGSTON-SEWAGE-WORKS.csv,TQ179700,51.417,-0.306,25
KINGSWINFORD-ASHWOOD-PUMPING-STATION,England,Staffordshire,KINGSWINFORD-ASHWOOD-PUMPING-STATION.csv,SO866878,52.488,-2.199,207
KINGTON-LYNHALES,England,Herefordshire,KINGTON-LYNHALES.csv,SO325552,52.191,-2.989,566
KINGUSSIE,Scotland,Inverness,KINGUSSIE.csv,NH760009,57.082,-4.047,750
KINGUSSIE,Scotland,Inverness,KINGUSSIE-2.csv,NH760009,57.082,-4.047,828
KINLOCHQUOICH,Scotland,Inverness,KINLOCHQUOICH.csv,NG971005,57.051,-5.347,570
KINNAIRD-HEAD,Scotland,Aberdeenshire,KINNAIRD-HEAD.csv,NJ998675,57.697,-2.005,62
KINROSS-TURFHILLS,Scotland,Kinross,KINROSS-TURFHILLS.csv,NO106028,56.209,-3.443,400
KINROSS-TURFHILLS,Scotland,Kinross,KINROSS-TURFHILLS-2.csv,NO104000,56.184,-3.445,440
KIPPEN-ARNGOMERY,Scotland,Stirlingshire,KIPPEN-ARNGOMERY.csv,NS637949,56.127,-4.194,150
KIRKBY-LONSDALE,England,Westmorland,KIRKBY-LONSDALE.csv,SD611786,54.202,-2.597,209
KIRKBY-LONSDALE,England,Westmorland,KIRKBY-LONSDALE-2.csv,SD610787,54.203,-2.599,215
KIRKBY-LONSDALE-BARBON-MANOR,England,Westmorland,KIRKBY-LONSDALE-BARBON-MANOR.csv,SD639828,54.240,-2.555,650
KIRKBY-LONSDALE-BARBON-MANOR,England,Westmorland,KIRKBY-LONSDALE-BARBON-MANOR-2.csv,SD627825,54.237,-2.572,310
KIRKBY-LONSDALE-BARBON-MANOR,England,Westmorland,KIRKBY-LONSDALE-BARBON-MANOR-3.csv,SD630820,54.233,-2.568,380
KIRKBY-LONSDALE-BIGGINS,England,Westmorland,KIRKBY-LONSDALE-BIGGINS.csv,SD601782,54.198,-2.612,400
KIRKBY-LONSDALE-CASTERTON,England,Westmorland,KIRKBY-LONSDALE-CASTERTON.csv,SD625792,54.207,-2.576,305
KIRKBY-LONSDALE-CASTERTON,England,Westmorland,KIRKBY-LONSDALE-CASTERTON-2.csv,SD625792,54.207,-2.576,305
KIRKBY-LONSDALE-CASTERTON,England,Westmorland,KIRKBY-LONSDALE-CASTERTON-3.csv,SD626797,54.212,-2.575,320
KIRKBY-LONSDALE-CASTERTON,England,Westmorland,KIRKBY-LONSDALE-CASTERTON-4.csv,SD611789,54.205,-2.598,210
KIRKBY-LONSDALE-WHELPRIGG,England,Westmorland,KIRKBY-LONSDALE-WHELPRIGG.csv,SD633813,54.226,-2.563,460
KIRKBY-MALZEARD-BAGWITH-BRAE,England,Yorkshire West Riding,KIRKBY-MALZEARD-BAGWITH-BRAE.csv,SE195746,54.167,-1.703,697
KIRKBY-MALZEARD-BAGWITH-BRAE,England,Yorkshire West Riding,KIRKBY-MALZEARD-BAGWITH-BRAE-2.csv,SE199738,54.160,-1.697,703
KIRKBY-MALZEARD-DROVERS-INN,England,Yorkshire West Riding,KIRKBY-MALZEARD-DROVERS-INN.csv,SE213722,54.145,-1.675,576
KIRKBY-MALZEARD-DROVERS-INN,England,Yorkshire West Riding,KIRKBY-MALZEARD-DROVERS-INN-2.csv,SE214723,54.146,-1.674,576
KIRKBY-MALZEARD-HAMBLETON-HILL,England,Yorkshire West Riding,KIRKBY-MALZEARD-HAMBLETON-HILL.csv,SE159730,54.153,-1.758,1106
KIRKBY-MALZEARD-HAWSETT,England,Yorkshire West Riding,KIRKBY-MALZEARD-HAWSETT.csv,SE1846673036,54.153,-1.719,820
KIRKBY-MALZEARD-STONE-AND-EARS-WHAM,England,Yorkshire West Riding,KIRKBY-MALZEARD-STONE-AND-EARS-WHAM.csv,SE1695374789,54.169,-1.742,1118
KIRKBY-MOORSIDE-RAVENSWYKE,England,Yorkshire North Riding,KIRKBY-MOORSIDE-RAVENSWYKE.csv,SE706873,54.276,-0.917,260
KIRKBY-STEPHEN-REDMAN-HOUSE,England,Westmorland,KIRKBY-STEPHEN-REDMAN-HOUSE.csv,NY774088,54.474,-2.350,574
KIRKBY-STEPHEN-REDMAN-HOUSE,England,Westmorland,KIRKBY-STEPHEN-REDMAN-HOUSE-2.csv,NY776096,54.482,-2.346,544
KIRKCOWAN-CRAIGLAW,Scotland,Wigtownshire,KIRKCOWAN-CRAIGLAW.csv,NX306610,54.915,-4.644,300
KIRKHAM-WEETON,England,Lancashire,KIRKHAM-WEETON.csv,SD396344,53.802,-2.919,150
KIRKHAM-WEETON,England,Lancashire,KIRKHAM-WEETON-2.csv,SD395344,53.802,-2.920,133
KIRKHAM-WEETON,England,Lancashire,KIRKHAM-WEETON-3.csv,SD395344,53.802,-2.920,133
KIRKHAM-WEETON,England,Lancashire,KIRKHAM-WEETON-4.csv,SD395344,53.802,-2.920,108
KIRKMICHAEL-BALLINTUIM-HOUSE,Scotland,Perthshire,KIRKMICHAEL-BALLINTUIM-HOUSE.csv,NO107545,56.674,-3.459,700
KIRKPATRICK-JUXTA,Scotland,Dumfriesshire,KIRKPATRICK-JUXTA.csv,NT082014,55.298,-3.447,338
KIRKSTONE-PASS,England,Westmorland,KIRKSTONE-PASS.csv,NY401080,54.464,-2.925,1500
KIRKSTONE-PASS,England,Westmorland,KIRKSTONE-PASS-2.csv,NY401080,54.464,-2.925,1500
KIRKWALL,Scotland,Orkney,KIRKWALL.csv,HY450111,58.984,-2.955,75
KIRKWHELPINGTON,England,Northumberland,KIRKWHELPINGTON.csv,NY998844,55.154,-2.005,581
KIRRIEMUIR-BALNAKEILLY,Scotland,Angus (Forfar),KIRRIEMUIR-BALNAKEILLY.csv,NO281554,56.685,-3.175,700
KIRRIEMUIR-BALNAKEILLY,Scotland,Angus (Forfar),KIRRIEMUIR-BALNAKEILLY-2.csv,NO281554,56.685,-3.175,700
KIRRIEMUIR-LINTRATHEN,Scotland,Angus (Forfar),KIRRIEMUIR-LINTRATHEN.csv,NO273541,56.673,-3.188,700
KIRRIEMUIR-LINTRATHEN,Scotland,Angus (Forfar),KIRRIEMUIR-LINTRATHEN-2.csv,NO273541,56.673,-3.188,700
KIRRIEMUIR-LINTRATHEN,Scotland,Angus (Forfar),KIRRIEMUIR-LINTRATHEN-3.csv,NO269595,56.722,-3.195,1500
KIRRIEMUIR-LINTRATHEN,Scotland,Angus (Forfar),KIRRIEMUIR-LINTRATHEN-4.csv,NO270588,56.716,-3.194,1482
