Block Id,BlockType,TextType,Confidence,Top,Left,Text
[9292af65-b395-4cc1-82e2-a8de79bd4c37],WORD,PRINTED,99.810,0.26982,0.10782,[3]
[082e4292-4250-43e7-82f1-43dd7a347f7d],WORD,HANDWRITING,95.514,0.27166,0.15954,[.23]
[ee86a182-a4b6-441b-aa13-b76d134d1b0b],WORD,HANDWRITING,58.975,0.26962,0.22999,"[,10]"
[eb2e4cfa-18b5-4d1a-884d-7fa783cf6f7d],WORD,HANDWRITING,75.538,0.26984,0.29240,[.14]
[31c3185b-bee2-4f88-9999-c749147b642c],WORD,HANDWRITING,89.393,0.26532,0.35733,"[,80]"
[2221ec3b-f2a8-48ea-b0c7-0c07fd69304b],WORD,HANDWRITING,66.000,0.26880,0.49575,"[,23]"
[13754840-0246-4095-86ac-b18e9504b604],WORD,HANDWRITING,78.855,0.26810,0.55728,[.02]
[dacff02f-a57d-4157-8627-db688ca7bd2f],WORD,HANDWRITING,60.937,0.26641,0.62407,"[,29]"
[3964e16c-dabd-4e10-8598-d7b0cb27f317],WORD,HANDWRITING,87.282,0.26686,0.69607,"[,02]"
[cc8fa843-df00-48c1-8bec-b3770b1446b1],WORD,PRINTED,99.662,0.26818,0.95426,[3]
[036f8ff5-cf70-4cad-a158-624b0ad9e8b8],WORD,PRINTED,98.648,0.29279,0.10727,[4]
[454cf3c9-d41c-4535-a3b9-a1efcdf61f5f],WORD,HANDWRITING,97.543,0.29390,0.15933,[.21]
[5d6cf96d-5eb3-4035-b80d-ed92eaa52e5b],WORD,HANDWRITING,78.158,0.29301,0.29460,[.04]
[1c5ee74c-97d8-48ec-83cd-997bc30324ce],WORD,HANDWRITING,63.117,0.29308,0.35867,[29]
[26ab994f-e5b4-45b1-b0fb-36133c00f3a0],WORD,HANDWRITING,41.795,0.29031,0.49753,[.01]
[bf1e1444-9618-4b21-8930-48d7dec69038],WORD,HANDWRITING,76.349,0.29081,0.62696,[.01]
[74c5939f-dac1-4952-9cf5-0c79971c572e],WORD,HANDWRITING,71.319,0.28788,0.82428,[.15]
[ae52fbe5-9b3b-4e54-83dd-cd1124bed273],WORD,PRINTED,93.252,0.29147,0.95420,[4]
[b09db721-45ed-43ea-a44e-9d2096616336],WORD,PRINTED,99.672,0.31580,0.10644,[5]
[6ed97f81-1d5e-4378-a084-82939c4ce44b],WORD,HANDWRITING,96.725,0.31513,0.16213,[.23]
[a5ec6f99-70b3-49b1-abfe-9c1050d2f7c2],WORD,HANDWRITING,94.146,0.31558,0.22960,"[,02]"
[2600af9a-92ed-427b-9690-1ae6212ceed4],WORD,HANDWRITING,95.593,0.31589,0.29562,"[,01]"
[8be883be-bd2e-48de-b6c9-469245c0735a],WORD,HANDWRITING,59.955,0.31353,0.36028,[09]
[ca575dcd-5553-4811-abdb-b74718f66ae1],WORD,HANDWRITING,99.894,0.31354,0.50469,[04]
[a84f7a4d-19ea-4c84-a359-c7265596ea63],WORD,HANDWRITING,55.590,0.31319,0.56123,"[,23]"
[f4411ecc-97bb-4ae7-901a-27c74801cbd8],WORD,HANDWRITING,63.996,0.31237,0.81910,"[,50]"
[15575ea2-f792-4a2d-916b-957f1beb0eee],WORD,HANDWRITING,37.729,0.31155,0.89163,[27]
[67525248-c1f6-4af2-a047-43c730bd85f8],WORD,PRINTED,99.633,0.31448,0.95410,[5]
[28886fed-2f83-437f-8885-ba99be0991c7],WORD,PRINTED,99.869,0.33777,0.10658,[6]
[0e964547-23d7-46ac-bdd4-c9e00fed13c1],WORD,HANDWRITING,86.922,0.33747,0.16377,[.29]
[ecdfac5a-a201-4121-b202-22b3579dc9e9],WORD,HANDWRITING,87.285,0.33772,0.22894,"[,03]"
[c88f4051-98ac-4d3b-928a-401a55ae7ad6],WORD,HANDWRITING,87.692,0.33611,0.29568,"[,05]"
[07e0d94c-e1af-428f-b6c8-8ada80f0e589],WORD,HANDWRITING,86.756,0.33607,0.36055,[.01]
[c76fbe37-c554-4be3-a209-9662f92ee8b9],WORD,HANDWRITING,88.108,0.33421,0.50261,"[,30]"
[8df1d730-26a3-4491-a24a-1d6f9a8ff2fc],WORD,HANDWRITING,95.603,0.33578,0.55985,"[,01]"
[95f1bf94-19fd-4f37-a251-b276297482a3],WORD,HANDWRITING,82.406,0.33476,0.62650,[.04]
[89e2d74b-f6d5-4318-97f7-08d7c1dd7f2a],WORD,HANDWRITING,56.555,0.33540,0.69425,"[,23]"
[dd7dbfe7-ec91-4b72-bc9c-5c9a3b7bd31f],WORD,HANDWRITING,68.478,0.33393,0.82075,[.50]
[f58837c1-fc2f-4823-9c77-553f0a6d1f70],WORD,HANDWRITING,88.005,0.33416,0.89098,[.13]
[f0c410ff-7776-4412-b380-be47aed6f1c4],WORD,PRINTED,99.672,0.33714,0.95424,[6]
[cc551ac2-c031-404d-b848-11199559a6da],WORD,PRINTED,99.542,0.36086,0.10618,[7]
[38fe3ab1-a4f4-462c-b697-efde327b592a],WORD,HANDWRITING,55.895,0.36066,0.16310,[.07]
[5d24d715-dfea-47d0-90b7-6b8a6158e11f],WORD,HANDWRITING,70.936,0.35927,0.22824,[.08]
[728c16b4-9cdb-4c3c-b8ab-bef9458172de],WORD,HANDWRITING,86.707,0.35783,0.36392,[.15]
[71db35b2-f949-42b5-a602-9efb4bcc26c9],WORD,HANDWRITING,47.240,0.35713,0.55840,"[,02]"
[f374d6aa-0aec-47db-8b0a-a95e9fd31cb9],WORD,HANDWRITING,60.777,0.35696,0.62807,[52]
