Block Id,BlockType,TextType,Confidence,Top,Left,Text
[d3685b1c-9f62-414a-9b01-631dca32c6a1],WORD,PRINTED,83.612,0.33372,0.65247,[-]
[ef66534f-3520-4f03-b463-2776ea9205ee],WORD,PRINTED,91.729,0.33223,0.72152,[-]
[cb513dc9-293f-4d62-9dde-ee4e3e3cf498],WORD,HANDWRITING,84.588,0.33598,0.31272,[-]
[b7b6c09c-cbd6-40d0-a61d-bc4369746147],WORD,PRINTED,68.035,0.33601,0.78936,"[,]"
[49f1c6c4-e966-48be-ab21-4461cc9231f5],WORD,PRINTED,95.968,0.33621,0.85172,[-]
[3829f191-8cbe-4703-b5e7-feb8c6490466],WORD,PRINTED,99.936,0.33477,0.92080,[3]
[4b939af3-425c-488e-8a74-0c84aadd5988],WORD,PRINTED,99.921,0.35389,0.06633,[4]
[5891aaee-6d9d-434e-87ad-e54ba93b9c22],WORD,HANDWRITING,98.453,0.35226,0.09467,[0.11]
[ad43ad4b-727e-4471-b80c-675177c7e354],WORD,HANDWRITING,96.837,0.35045,0.36354,[0.10]
[5898ab53-a43f-44de-b961-8d9fc7386925],WORD,PRINTED,92.710,0.35067,0.57828,[-]
[20577768-ee5f-4748-a21d-6defd4d212af],WORD,PRINTED,86.894,0.34983,0.72074,[-]
[100d48a7-5986-4b65-8edf-d468ebc420ae],WORD,HANDWRITING,94.402,0.35190,0.15968,[0.01]
[1bd08a47-5fc2-400f-ace2-c5114677926d],WORD,HANDWRITING,99.526,0.34989,0.22918,[0.07]
[f2c85263-39ce-4af1-9170-4557f6a308d4],WORD,PRINTED,94.904,0.35378,0.31224,[-]
[ed4fc78b-655a-45ce-937f-4724a33f92dc],WORD,PRINTED,77.262,0.35232,0.51572,[-]
[b0922fdb-8114-4d26-9300-7e40cf9ca452],WORD,PRINTED,73.258,0.35353,0.65262,[-]
[5da7a7f4-b440-48fc-aec7-abb6a1cc47e5],WORD,PRINTED,99.944,0.35408,0.92052,[4]
[fc619eba-7a14-4874-a209-827f8aa4f1a0],WORD,HANDWRITING,81.112,0.36945,0.38091,[-]
[2f334017-9bc6-4409-9d41-e57bdff94a22],WORD,PRINTED,90.886,0.36943,0.51134,[-]
[fe722ac6-abbb-4ece-a563-5ffd2e81d4ab],WORD,PRINTED,99.925,0.37313,0.06675,[5]
[1d01fb24-61ca-4019-8814-7554cf98b404],WORD,HANDWRITING,96.761,0.37128,0.16028,[0.01]
[696739f3-d117-496d-8da7-37bf79a9a61c],WORD,HANDWRITING,82.103,0.37028,0.22800,[0.29]
[81aeb112-7ade-4296-8f19-333b12c45305],WORD,HANDWRITING,89.743,0.37082,0.44612,[-]
[c915b962-8f97-4710-b53f-25cd25000431],WORD,HANDWRITING,99.597,0.37225,0.09342,[0.04]
[838a3dc4-5d4b-48cf-90a4-9874639374e7],WORD,PRINTED,50.281,0.37188,0.64962,[-]
[d18d0b93-9b2d-4ac4-8c1b-005ad9bad5b0],WORD,PRINTED,91.729,0.37192,0.77277,[0.01]
[1647ac64-8a72-4924-be85-242c691662c6],WORD,PRINTED,99.954,0.37303,0.92136,[5]
[666a133a-609b-46f1-acb1-38a28f2c7ba0],WORD,PRINTED,99.945,0.39288,0.06629,[6]
[2a06a6c1-c189-466a-a95a-80c75ab36b47],WORD,HANDWRITING,93.730,0.39519,0.11716,[-]
[6847cc04-de15-4ace-a6c2-fa50d8512bf5],WORD,HANDWRITING,97.147,0.38963,0.15895,[0.47]
[8e1f2168-9f1b-4fcb-981e-8382f3050c06],WORD,HANDWRITING,85.677,0.39161,0.24469,[-]
[3f5fb2c4-e612-44af-9f64-ef8529b47c1c],WORD,PRINTED,83.975,0.39110,0.31186,[-]
[4db4a2e9-5b35-4c85-9ec4-20138259b1d6],WORD,HANDWRITING,97.240,0.38852,0.36078,[0.13]
[f552c26d-9a12-4f4f-b105-a47c6d772584],WORD,PRINTED,81.313,0.38975,0.50090,[0.15]
[223090a9-ecd5-4dec-ab6f-be7b6e042bf5],WORD,PRINTED,97.324,0.39518,0.65049,[-]
[5327ff88-3979-4647-b33f-36232256c99b],WORD,HANDWRITING,95.868,0.39030,0.70135,[0.09]
[ee9f62f5-a9e6-4159-8799-ba0f00688aa9],WORD,PRINTED,76.029,0.39389,0.85155,[-]
[2777a399-88b7-49bf-95fe-d3fd6e3d840f],WORD,PRINTED,99.949,0.39252,0.92126,[6]
[39ca9bb2-b537-4742-ab2f-27adae60b48b],WORD,HANDWRITING,85.482,0.41175,0.11486,[-]
[6c79e1c1-afaa-4a6f-a1f0-8f807df7f114],WORD,PRINTED,99.946,0.41266,0.06602,[7]
[b9870ef6-8ca9-4c00-999e-120c2b002d03],WORD,HANDWRITING,99.892,0.40764,0.16408,[0.18]
[34ca27ec-5253-47c9-bd7c-8617c9a0cc36],WORD,HANDWRITING,99.719,0.40879,0.22928,[0.02]
[8b3e1033-0d0e-4621-b731-f57bf26f7a98],WORD,HANDWRITING,99.038,0.40792,0.36140,[0.05]
[f7e5ccca-5110-4bef-8d1c-d916d358f3b1],WORD,HANDWRITING,94.862,0.41032,0.49877,[0.01]
[e86ac69b-04ff-4c84-91a4-d20f1bcd7b54],WORD,PRINTED,84.987,0.41321,0.57909,[-]
[522f6d8b-c5d0-45e5-90e0-9d1f35e19605],WORD,PRINTED,94.090,0.41226,0.65271,[-]
[4fe1c629-8d02-4f37-a431-caa1dbbaf702],WORD,HANDWRITING,63.661,0.40809,0.70265,[0.13]
[657412bc-6014-4325-9e0d-f489820831bc],WORD,PRINTED,64.504,0.41099,0.85257,[.]
[a51b8749-f932-4077-96b5-ea95ca7bff85],WORD,PRINTED,99.947,0.41213,0.92118,[7]
[61be58cf-5e96-4b3a-8424-10ec5a9c6b6d],WORD,PRINTED,99.939,0.43193,0.06592,[8]
[e12c5353-bec0-4bbd-93d8-15401bad0967],WORD,HANDWRITING,98.682,0.43062,0.09016,[0.01]
[2332e784-3507-4caa-86e3-fe753e7122e3],WORD,HANDWRITING,89.290,0.42997,0.18110,[-]
[13e636bd-0f37-433c-817d-02448150ee3f],WORD,HANDWRITING,98.336,0.43071,0.22679,[0.01]
[58063e8d-afff-47ea-b90a-aff1e6bb16c2],WORD,HANDWRITING,58.940,0.42914,0.36233,[2.07]
[a213f03e-e2a6-4b7d-ab48-95f3bffa0075],WORD,HANDWRITING,97.025,0.42571,0.43090,[0.01]
[0108e6bf-469d-47f8-84b9-2f8176e61014],WORD,HANDWRITING,98.890,0.42778,0.50006,[0.07]
[30e480bf-26be-4438-8fd1-7fb8caa9d746],WORD,HANDWRITING,80.867,0.42858,0.57878,[-]
[b448bcc2-583b-41d0-81c8-b60317f3c6a0],WORD,PRINTED,92.386,0.43025,0.65038,[-]
[d49fd31d-844a-4934-afcd-b12a91348031],WORD,HANDWRITING,94.852,0.43384,0.31318,[-]
[d34102c9-2243-4615-a7d9-87c64a43275e],WORD,PRINTED,87.592,0.43141,0.71950,[-]
[8429dd4f-7931-4fba-bd4d-638f3ebe6656],WORD,PRINTED,99.892,0.43135,0.92102,[8]
[cbd04da3-20d7-4942-bfa5-a3d46115bff2],WORD,PRINTED,99.922,0.45139,0.06574,[9]
[b315e490-4dc1-40df-99a1-5ed65e77fa59],WORD,HANDWRITING,99.461,0.44830,0.15841,[0.04]
[80bfbbb7-d2a2-4b0c-b1b1-1fc8e85759f5],WORD,HANDWRITING,66.485,0.45131,0.31187,[-]
[5ea54dc5-4944-48a2-8a59-f109d9e50b6e],WORD,HANDWRITING,99.814,0.44832,0.36176,[0.52]
[8447e2d2-f324-4553-b4c5-7caeeec969b8],WORD,HANDWRITING,34.918,0.44657,0.49703,[19.27]
[747a6352-72a6-4f45-9503-6f3b6fa9a47d],WORD,HANDWRITING,94.596,0.44926,0.57568,[-]
[9b8a8310-4f14-4b3b-8d91-b0cf62b17072],WORD,PRINTED,95.609,0.44778,0.65193,[-]
[c72fb73f-21a9-4a44-bf2f-d67fb879bed4],WORD,HANDWRITING,95.885,0.44515,0.70347,[0.13]
[6d002c17-0f96-4808-93aa-d90324ccf469],WORD,HANDWRITING,98.702,0.44950,0.76682,[0.01]
[d5b54bb0-47a5-42bf-86bd-f913061afc0b],WORD,PRINTED,99.954,0.45100,0.92094,[9]
[154da5e5-4c54-443a-b170-22d6e514add6],WORD,HANDWRITING,92.975,0.46892,0.11080,[-]
[b501bb06-2a31-44d2-a660-ca47e43eb954],WORD,HANDWRITING,99.808,0.46636,0.16031,[0.30]
[ce83af45-8f91-4414-871a-c71dc84c1984],WORD,PRINTED,96.116,0.46873,0.24083,[-]
